name,price_usd,mark_price_usd,star_rating,review_count,colour_encoded,colour_: Army Green,colour_: Baby Pink,colour_: Beige,colour_: Black,colour_: Black Khaki,colour_: Black Purple,colour_: Black and White,colour_: Blue,colour_: Blue Cloth,colour_: Blue and White,colour_: Brown,colour_: Brown and White,colour_: Burgundy,colour_: Burnt Orange,colour_: Camel,colour_: Champagne,colour_: Chocolate Brown,colour_: Clear,colour_: Coffee Brown,colour_: Dark Grey,colour_: Dusty Pink,colour_: Dusty Purple,colour_: Gold,colour_: Green,colour_: Green Shiny Leather,colour_: Grey,colour_: Hot Pink,colour_: Khaki,colour_: Leopard Print,colour_: Mauve Purple,colour_: Medium Cool Black,colour_: Mint Green,colour_: Multicolor,colour_: Navy Blue,colour_: Orange,colour_: Pink,colour_: Pink Brown,colour_: Purple,colour_: Red,colour_: Red Violet,colour_: Red and White,colour_: Rose Gold,colour_: Royal Blue,colour_: Rust Brown,colour_: SILVER/GLITTER,colour_: Silver,colour_: Teal Blue,colour_: Violet Purple,colour_: WHITE,colour_: White,colour_: White Card,colour_: White Pink,colour_: White and Blue,colour_: White/Blue Leaf,colour_: Yellow,colour_: Yellow Blue,colour_: black flip flops,colour_: dark brown
"Women Casual Sports Shoes, Soft Sole, School Style, Large Size 35-44, German  Training Shoes, Tennis Shoes, Canvas Shoes",19.7,24.8,0.0,6.0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Men's Fashionable, Simple & Comfortable White Casual Sports Shoes, Anti-Slip, All Seasons, Versatile Style, Suitable For Casual & Sports Wear",10.05,26.1,0.0,500.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Women Criss Cross Slide Sandals, Fashionable Flat Sandals For Summer",18.41,26.3,0.0,15.0,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Stylish High Heel Shoes For Spring, Summer And Autumn Wear",11.2,18.7,0.0,100.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Fashionable Summer Ankle Strap Sandals, Clear Women's High Heel Pumps",11.04,20.8,0.0,500.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"2024 New European And American Style Women Simple And Fashionable French High Heels, Matched With Colored Painted Low Heels, Thin Heels, Pointed And Shallow-Mouthed Round-Toed Comfortable And Lightweight Loafers. They Are Versatile For Commuting In Spring, Autumn And All Seasons. They Are Made Of PU Leather And Feature Fine Lines That Make Them Classic Yet Elegant, White And Tasteful, And Comfortable For Standing Long Hours.",10.65,21.3,0.0,3.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Women Faux Pearl Decor Point Toe Chunky Heeled Ankle Strap Pumps, Glamorous Banquet Satin Pumps",17.30353726362625,25.392143671607748,0.0,1000.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Men's Fashionable Simple Slip-on Casual Athletic Shoes, Four Seasons Non-slip Design, Suitable For Multiple Occasions",17.30353726362625,26.6,0.0,1000.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Faux Pearl Decor Point Toe Stiletto Heeled Pumps, Fashion White Ankle Strap Pumps",17.30353726362625,25.392143671607748,0.0,500.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Women Breathable Knit Mesh Slip on Sneakers Lightweight Athletic Shoes,22.8,28.7,0.0,4.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"Sporty Sneakers For Women, Minimalist Lace-up Front Chunky Sneakers",18.3,27.7,0.0,1000.0,50,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Fashionable Pointed Toe Stiletto High Heels,17.30353726362625,25.392143671607748,0.0,100.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's White British Style Lace-Up Sport Shoes, Round Toe Low-Cut Flat Skate Shoes, Fashionable Breathable Anti-Slip Student Sneakers",6.46,16.6,0.0,4.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's High Heel Sandals Chunky Heel Peep Toe With Elastic Band Brown One Strap Black High Heel Sandals,11.17,22.1,0.0,54.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"NEW Non-Slip Shoe Sole Pads, Wear Resistant Heel Backing Pads, Slip Resistant Women Shoes Protector Pads, Sole Protection Stickers",1.8,2.6,0.0,426.97953488372093,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Women's Slip-on Ballerina Flats With Butterfly Knot And Breathable Design,7.15,20.4,0.0,100.0,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's High Heel Sandals Open Toe Chunky Heels Party Shoes Comfortable And Chic Summer Shoes To Show Your Slim And Fair Legs, 's High Heel Sandals",15.57,25.1,0.0,500.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Breathable Round Toe Platform Lace-up Skate Shoes For Students And Trendy Men, Durable Anti-slip Work Shoes For Men",17.30353726362625,25.392143671607748,0.0,96.0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Men's Anti-slip Litchi Pattern Letter Graphic Mixed Color Lace-up Sports Shoes, Outdoor Skateboarding Sneakers",8.34,26.2,0.0,100.0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women Comfortable Pointed Shallow Mouth Nine Centimeters High-Heeled Pumps With Thin Heel, Fashionable Brown Vintage Style With High-End And Casual Single Shoes",17.5,21.5,0.0,5.0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Women's Flat Shoes, Flats",14.79,21.5,0.0,500.0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Plus Size Women's Closed Toe Shoes With Ankle Strap, 2024 New Arrival French Style Elegant Low/Mid/Chunky Heel Shoes, Classic Vintage Mary Jane Flats, Casual & Comfortable Buckled Sandals",17.13,24.0,0.0,14.0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
